235.322052,9.010428,300.334800
326.699402,84.995594,21.959766
118.757485,53.065889,221.772565
254.416107,114.037584,336.354490
181.795727,69.198989,203.772500
255.767384,89.436509,218.061623
129.098572,62.572950,115.024513
90.965726,66.661704,31.972764
247.339881,26.655581,162.994598
131.032230,45.201538,141.799591
126.580909,159.055302,290.002551
167.731917,83.469612,182.932510
